#bitsize(pq) p q pq std
39 311561 914491 284919730451 5.487860234189811
39 315671 922261 291131052131 3.1689551141925865
39 320053 1033661 330826304033 9.042592791713702
39 328787 845983 278148212621 4.58299021446721
39 334031 841879 281213684249 2.493655472661264
39 337853 882157 298039388921 5.074024237656394
39 340079 969763 329796031277 6.091501525737859
39 344479 936619 322645576501 6.88718730294404
39 346369 912497 316060673393 5.297961273148739
39 348949 985819 344000554231 2.535931589993617
39 354839 922069 327186041891 5.374564840948262
39 356869 954677 340694626313 4.138115627825412
39 362801 764249 277270301449 4.702620860571083
39 364373 834913 304219754549 7.590467655895645
39 370199 971759 359744210041 5.399346503399422
39 371981 813343 302548142483 5.843038849222522
39 381167 865639 329953020713 5.034814477827118
39 383681 961151 368775376831 4.897277548532776
39 388373 860791 334307983043 4.387512567536354
39 390821 868451 339408888271 3.676660983993631
39 392279 749587 294047238773 6.2693755938071405
39 392297 910627 357236240219 4.123399929094912
39 392723 1012507 397634786561 1.1755691854555232
39 408413 767537 313472088781 4.168924132639371
39 411233 675109 277627099397 5.131843339451401
39 411707 887171 365254510897 5.173700354798755
39 412663 696719 287510152697 4.740636710472342
39 415879 790897 328917453463 5.347715335790226
39 417187 754861 314918196007 6.302057648696858
39 430979 915589 394599631631 2.5488839710359987
39 432001 664067 286877608067 5.952478502505677
39 447019 696679 311428749901 6.050814755664709
39 447233 881597 394279271101 5.687427896848284
39 450311 719699 324088376389 1.8228621159497045
39 450881 1021253 460463573893 3.545740035592869
39 455659 1014061 462066021199 3.5695448463257238
39 456517 950071 433723562707 4.04144266784927
39 460561 876817 403827714337 3.496066845884903
39 461921 845833 390708025193 4.466029469242706
39 474433 867509 411574897397 3.2415366561314323
39 477991 934487 446676375617 5.8831143938985395
39 481619 657193 316516635467 3.2627429170155926
39 489677 1038523 508540827071 2.9855894122069206
39 491299 965399 474299563301 5.5380506060200725
39 493531 1004161 495584582491 3.466272095191785
39 499157 643099 321007367543 2.629963513539773
39 504353 588893 297009951229 3.8439120535816746
39 505027 670097 338417077619 5.4629031534332215
39 511793 882187 451497131291 3.679746476730002
39 511897 974431 498808305607 4.037826121211441
39 511909 979519 501424591771 3.9771839089266092
39 514741 835673 430155155693 3.1089314655481566
39 518179 655181 339501035399 7.028831173921891
39 519733 929483 483082988039 3.8591887018763735
39 521161 825647 430295016167 3.92553240065555
39 523169 638861 334232270509 4.472347407484049
39 525773 651943 342774026939 4.160300718603487
39 528001 546097 288339762097 6.89071845440548
39 532069 726457 386525249533 4.979880440053242
39 532391 536423 285586777393 7.279030753476507
39 533413 892763 476211390119 4.215671573454052
39 534311 858899 458919183589 3.0233811686711567
39 536407 870031 466690718617 3.772469094441853
39 544277 602627 327996015679 3.251246871085233
39 546323 922679 504080759317 1.473713480826272
39 546367 829319 453112534073 5.112928359888678
39 547663 959489 525476624207 3.6137983701583525
39 548117 658321 360836931557 7.7690709865532765
39 551339 727667 401191196113 2.1292672795511782
39 551557 887059 489263600863 2.393374429236503
39 562333 610199 343135034267 6.359610609944915
39 568609 577981 328645198429 4.74780203401255
39 569197 902471 513683785787 4.553673979847732
39 570113 603913 344298652169 5.444737401933994
39 570527 912929 520850643583 4.140714152657323
39 582499 835039 486409382461 5.254335280861056
39 584723 818011 478309845953 4.475634175047653
39 588619 802709 472489768871 6.223470003899543
39 592649 738383 437601946567 1.909981887443614
39 600233 875741 525648647653 4.126985844625082
39 603467 837833 505604567011 4.730255128476091
39 604069 663161 400595002109 6.952329306896637
39 607667 831851 505488401617 1.1933596010058105
39 608389 641441 390245648549 3.9720166508103927
39 608851 722977 440185269427 5.063696133377054
39 611921 672227 411349818067 3.718586905288036
39 613421 723493 443805799553 3.7151935203570448
39 617473 829001 511885734473 3.025882143025875
39 620491 653879 405726034589 3.680573447560549
39 621227 679909 422377828343 3.8193245799389963
39 628997 723193 454886227421 3.417690998262292
39 634969 648931 412051068139 5.896579836645909
39 639253 659629 421669817137 2.8376943336987654
39 648889 665279 431692225031 3.267607550382805
39 660073 810757 535158805261 3.2892850906809032
39 668581 753383 503697559523 4.427430499752475
39 673327 773023 520497257521 5.729459217651063
39 702721 756919 531902876599 3.477405008113654
40 525191 1199689 630065865599 5.818899021040838
40 526037 1885439 991810675243 5.351423301136378
40 526937 1418569 747496493153 5.429352958780932
40 531337 1288783 684778092871 5.350390600721626
40 536563 1768853 949101072239 5.721901849999045
40 537611 1691633 909440508763 7.514755808717226
40 538471 1904897 1025731792487 6.741703106768385
40 539947 1865849 1007459570003 4.095598063882084
40 540803 1585313 857342026339 3.196892721300843
40 546569 1977119 1080631954711 4.591620521757271
40 547787 1889389 1034982732143 9.330554246284693
40 553643 1515809 839217042187 10.323836318143725
40 556573 1281043 712993945639 8.927013498218797
40 556763 1834669 1021475816447 10.035183105094921
40 558149 1464289 817291441061 6.133557193811492
40 564163 1227053 692257901639 8.880509463754736
40 564227 1200083 677119230841 4.4503096899106005
40 565379 1444273 816561624467 3.7558164472362456
40 567097 1544113 875661849961 4.633233365467795
40 577081 1152649 665171837569 8.339063484997748
40 578581 1507487 872203335947 6.7189434480023955
40 579641 1420121 823160356561 3.168672716743031
40 579869 1124741 652202438929 7.6435556190238625
40 580711 1308709 759981712099 4.17971713763123
40 581521 1262939 734425550219 7.750270194110459
40 592507 1809491 1072136083937 6.379688775015986
40 593507 1431977 849888373339 6.419483867405648
40 595339 1408397 838473661583 6.909367077885849
40 601201 1103107 663189031507 5.963316620760878
40 601319 1456561 875857803959 5.901400534745594
40 601507 1649797 992364444079 5.7083044500916085
40 610339 1062409 648429646651 6.983791080941897
40 610739 1719217 1049992871363 4.521548678195066
40 617809 1348063 832845453967 5.354571721598569
40 619657 1114471 690589756447 9.538811642267277
40 622301 1050737 653874685837 3.9740559417631784
40 622331 958871 596735148301 4.6658783889947175
40 622477 1511947 941152232719 2.794565499670683
40 623767 995119 620722393273 5.151495941497105
40 627919 1090597 684806577643 3.7566792637472712
40 628973 1659683 1043895795559 4.129756934713522
40 638581 1325263 846287771803 4.683731762563777
40 642517 1398451 898528541167 9.87363449822861
40 648997 1140697 740308930909 5.677442363903089
40 653357 1280803 836821605671 8.150005819481803
40 653743 1012171 661699706053 7.3511150668114675
40 657473 1535741 1009708242493 3.424834479745141
40 657719 1424881 937171306439 5.367234376083877
40 661477 918259 607407208543 7.2321880750645
40 663797 857099 568939744903 7.750941187299755
40 666959 1500143 1000533875137 10.182748750816021
40 669923 1381519 925511353037 4.965853894786885
40 673553 1089113 733575328489 7.1853528072973365
40 674299 1290853 870420887047 6.535194240214807
40 675251 1054181 711836774431 7.5375054280002685
40 675611 818359 552892342349 6.92051181509002
40 676679 1524433 1031551798007 2.3629967552294615
40 691931 1356947 938913694657 7.4396550265342505
40 693779 1279961 888010062619 4.818879814748137
40 696181 1382159 962232834779 9.777270961935207
40 702733 1394389 979883165137 8.005937259952907
40 707219 1043849 738229845931 1.7364265561416832
40 711649 1326943 944317659007 9.097302439300785
40 717229 1310797 940141621513 5.732287500198715
40 729649 1092391 797062000759 6.049037589538869
40 744607 759523 565546142461 5.983952590824137
40 751237 1254791 942645426467 4.698186557903648
40 755449 1177697 889690020953 6.519722022652477
40 766273 955379 732081132467 6.287031821479825
40 778439 1230637 957975835643 7.105792598603193
40 785839 1112381 874152372659 6.7642471592567075
40 788023 1064867 839139687941 7.8573385317212034
40 795533 1144667 910620372511 7.364188439882983
40 796561 1332941 1061768815901 6.927958408045363
40 800669 995119 796760934611 7.067456523374842
40 801677 946109 758473824793 9.218637135880664
40 808021 961811 777163486031 4.409395452554312
40 808187 849127 686253402749 4.0817370613821895
40 809189 1187623 961011467747 4.275819268242556
40 809401 1133681 917602535081 8.150402154315532
40 817603 1266301 1035331496503 7.367571215957355
40 827719 945179 782342616701 6.527838014741139
40 831653 994229 826853530537 5.487229274265479
40 837439 1155929 968020025831 8.282373651191898
40 845111 958367 809926493737 6.496386632184902
40 845659 1041983 881162301797 7.2705089032933525
40 860647 1133897 975885051359 4.911547653494286
40 873541 1051397 918438386777 5.728629725468402
40 877601 1099843 965223316643 7.21834172151146
40 878299 975277 856584813823 6.929490740383911
40 887837 1223447 1086221514139 7.237793715061289
40 906557 1033369 936807900533 7.5072344566373
40 930841 1058249 985061557409 3.875572189710229
40 934939 979949 916192538111 4.7769861341038915
40 935059 995513 930863390267 4.596988140693965
40 950819 1131079 1075451403701 5.540335247613131
40 977881 992357 970407055517 3.0067188067598556
40 982351 1069597 1050719682547 6.83944556605758
40 1008913 1067849 1077366738137 4.802753835972284
40 1015481 1056463 1072818103703 7.057690922731405
41 533969 2079353 1110310042057 6.4212398209036
41 564089 2007659 1132498357651 6.262864507879756
41 579967 2051167 1189609171489 9.066758718661324
41 640307 1775171 1136654417497 9.749102005607
41 649813 1775219 1153560384047 8.288534394054773
41 655223 1756969 1151206499087 8.643152441751683
41 688357 2037349 1402423445593 11.291421877064634
41 691051 1621079 1120248264029 10.800579130906277
41 691409 1741127 1203830877943 13.333017132713428
41 709057 1739021 1233065013197 5.567820878884072
41 711307 2042399 1452772705493 5.99268164384592
41 728293 1612957 1174705292401 7.386895751127589
41 732073 1526561 1117554090953 8.674776482382924
41 733067 1855807 1360430870069 8.333961259188024
41 735419 1553869 1142744786111 12.953820154969364
41 749323 2089361 1565606252603 4.8317590119927285
41 752009 2092661 1573699905949 9.711712436901275
41 758929 1811071 1374474302959 9.257558317893661
41 759371 1601521 1216148603291 5.701337184560851
41 762397 1893589 1443666572833 4.286015593778012
41 767647 1533221 1176972500987 11.601823406762941
41 770183 1584389 1220269473187 11.213848951938877
41 775163 1773613 1374839173919 10.489856304492692
41 790057 1571663 1241703354791 5.594809577165516
41 792307 1719659 1362497863313 7.650273665593754
41 800897 1865569 1494128615393 3.471490719616767
41 807221 1618973 1306869004033 12.36330748403492
41 818189 2020477 1653132056153 2.5816301039424436
41 825479 1795979 1482542948941 9.590024286393207
41 850261 1937311 1647219988171 9.329683111921328
41 853823 1416739 1209644343197 11.230833038922103
41 875773 1426891 1249632611743 3.2334016673852846
41 877651 1815497 1593372757547 7.180348620829161
41 878359 1779163 1562743833517 6.770369865582108
41 889901 1703593 1516029114293 9.722408449494953
41 904399 1789163 1618117228037 7.479523705102514
41 908353 2095837 1903759826461 11.648050580957275
41 908653 1870859 1699961642927 3.160537931793101
41 908741 1725583 1568108021003 6.790655746071111
41 946327 1687937 1597340357399 2.4001853237371678
41 951479 1594883 1517497681957 8.112629010186636
41 970987 1623667 1576559549329 6.780912248096046
41 981823 2058341 2020926535643 8.737518069494001
41 986497 1499353 1479107236441 9.196817794582063
41 986509 2057599 2029839931891 5.868105236660111
41 993269 1531331 1521023611039 10.731337153440164
41 996979 1497043 1492520433097 13.008909915016638
41 999769 1404547 1404222549643 5.977138140487587
41 1001797 1820009 1823279556173 7.074551858861845
41 1003201 1349753 1354073559353 7.227780674990585
41 1012513 1896211 1919938288243 10.567158855633181
41 1029943 1143943 1178196085249 16.300445905016122
41 1031633 1791787 1848466598171 9.090178030649378
41 1033181 1297781 1340842671361 6.995207490964666
41 1034567 1671311 1729083207337 8.565680800240099
41 1038707 1794361 1863815331227 3.494471026602507
41 1045063 1072943 1121293030409 10.748572502382737
41 1052731 1162859 1224177717929 4.876994182950755
41 1055731 1175353 1240856598043 9.132955882866659
41 1058807 1592117 1685744624419 8.922818151004135
41 1059161 1279627 1355331012947 4.448448327231382
41 1063891 1942091 2066173136081 7.48190920626806
41 1068941 1352893 1446162796313 3.5155262802623533
41 1076111 1643129 1768189191319 4.39565018725344
41 1079983 2023453 2185294841299 7.634903639232677
41 1084547 1193261 1294147637767 6.004011635381065
41 1085269 1179337 1279897886653 9.87157314996973
41 1089629 1207957 1316224977953 8.210232333040121
41 1091521 1758877 1919851181917 5.499987447624791
41 1096703 1507423 1653195326369 9.32217984263194
41 1116677 1398841 1562053571357 6.446153263587747
41 1119397 1510199 1690512230003 8.239670179169563
41 1123211 1624627 1824798917297 4.547432481753484
41 1142321 1777981 2031025033901 4.897068314456894
41 1146799 1306933 1498789457467 9.729809340537711
41 1151089 1626949 1872763097461 4.28792737809694
41 1151519 1257911 1448508416809 7.86025353942412
41 1165721 1629997 1900121732837 8.231087286702625
41 1167217 1301413 1519031377621 4.570130251182022
41 1172671 1493813 1751751184523 3.950999467525844
41 1185337 1708829 2025538240373 7.19432983882181
41 1195837 1461667 1747915480279 5.226609591583264
41 1222801 1715537 2097760359137 12.266868121908086
41 1224851 1430381 1752003598231 5.638366732912088
41 1239943 1575239 1953206571377 13.883648171241731
41 1241489 1286371 1597015446419 2.053577749573814
41 1252639 1469557 1840824410923 6.257978388986009
41 1253401 1616677 2026344568477 5.232902840018538
41 1256449 1434913 1802895003937 3.788197082187748
41 1258267 1316177 1656102085259 6.724321860067487
41 1260143 1381291 1740624184613 5.2661951511545295
41 1284443 1500647 1927495534621 9.160325160664721
41 1297057 1311377 1700930717489 7.267507885359236
41 1297631 1433413 1860041144603 6.12042073555653
41 1312319 1521757 1997030624483 6.2522838598869726
41 1344641 1544449 2076729447809 2.8676341397010607
41 1346971 1540963 2075632473073 8.537942468068218
41 1356227 1529327 2074114569229 9.612570128150946
41 1400801 1503431 2106007648231 5.154161831689911
41 1433821 1491547 2138611411087 5.192608188301081
42 1048889 3906137 4097104131793 9.790316644856073
42 1050593 2973767 3124218793831 8.568603878807117
42 1050853 3779311 3971500302283 11.88901820567902
42 1052693 2320051 2442301447343 9.128167008207564
42 1063109 3775081 4013322586829 8.800566492902778
42 1076429 3026999 3258349506571 8.439051723316293
42 1076821 3619613 3897675290273 15.814243548219503
42 1079431 3272897 3532866481607 12.850039376161186
42 1087357 2654303 2886174947171 9.024828264055069
42 1101559 3940943 4341181230137 11.880506375278511
42 1105457 3286991 3633627209887 15.45268604112506
42 1108781 3378929 3746492275549 12.269907621020232
42 1111661 2262769 2515432049309 2.463581628385809
42 1113527 2782279 3098142788033 9.192425042150534
42 1123631 2823857 3172973264767 7.6207656910922195
42 1123669 3616183 4063392735427 9.703303950166525
42 1128509 3340091 3769322754319 7.548647232174853
42 1133677 2619913 2970135110101 17.42079584095345
42 1134977 2925827 3320746350979 10.69314546692635
42 1143071 3142459 3592053751589 10.902515350069562
42 1163629 2558737 2977420576573 14.484569972936612
42 1163831 2351501 2736749760331 12.672693556281603
42 1165079 3686953 4295591514287 12.26313833266488
42 1168831 2491589 2912246462459 17.55514160207077
42 1169341 1898873 2220430052693 10.823370340315128
42 1178939 3533953 4166315015867 5.4315251655081145
42 1179551 2068841 2440303470391 15.969160121359128
42 1198819 3478831 4170488700589 5.3574141791308545
42 1200989 2102137 2524643413493 10.622859953147454
42 1204711 2437951 2937026387161 7.654491677912086
42 1208069 1841849 2225080679581 13.3351441849053
42 1210169 3249263 3932157355447 11.53747518835749
42 1210609 3578737 4332451220833 9.23560903196819
42 1215421 3554407 4320100910347 5.995252337127818
42 1225397 2023741 2479886150177 10.857217611047323
42 1242067 2762741 3431509425647 12.002608697586389
42 1242233 3200359 3975591561647 12.64812832002147
42 1243969 2595287 3228456574103 12.566265639710668
42 1246061 2602939 3243420773279 4.277381731124554
42 1259393 2233859 2813306387587 18.33069228053033
42 1262311 2277661 2875116534571 9.934336343929045
42 1263569 1963253 2480705629957 12.420859472316524
42 1268713 1895533 2404887359029 13.695416687107114
42 1283297 2692727 3455568480919 6.576518516271567
42 1283873 3268477 4196309371421 7.442332313208778
42 1290161 3140741 4052061549301 10.581542960081869
42 1303223 2215471 2887252763033 12.476794976854306
42 1310797 3278791 4297829406427 8.409632330494412
42 1312681 2026751 2660477529431 7.064611321885823
42 1333313 2574589 3432732983357 9.473200424163942
42 1349927 3123181 4216066357787 11.07856181486304
42 1357001 2467051 3347790674051 14.333704817698061
42 1361741 2946479 4012341259939 10.74492006506905
42 1364101 2370317 3233351790017 12.807352846293517
42 1373417 1676473 2302496518241 12.990256997609734
42 1374209 2681321 3684695450089 10.10792187562138
42 1394389 1776461 2477077677329 17.00136012786894
42 1395743 2654303 3704724832129 11.02503345553999
42 1398871 3049649 4266065546279 8.608371620233525
42 1404437 2589799 3637209538163 3.6561583559329365
42 1415143 1827563 2586262986509 11.051934046274969
42 1421011 2462359 3499039224949 10.285161807010207
42 1425451 2804917 3998271742567 8.871729033522422
42 1432139 2879027 4123166848753 10.531035498029654
42 1438747 2447399 3521187969053 8.115054342858237
42 1439701 2033357 2927426106257 10.406154637892522
42 1445971 2848193 4118404480403 3.204066251061605
42 1460423 2768413 4043054018699 11.211772988040375
42 1462883 2099089 3070721613587 11.59020665707644
42 1472963 2488699 3665761545137 8.548098696757648
42 1474141 2245787 3310606693967 13.970218994574736
42 1481099 2864341 4242372590759 12.344030549145325
42 1489171 1890331 2815026105601 7.93197238104095
42 1489441 2431327 3621318118207 11.64303174289756
42 1500491 1792979 2690348852689 10.386851408581006
42 1527949 2775277 4240481716873 14.654505804367735
42 1535813 2533081 3890338729853 9.942490337095283
42 1536077 2288369 3515110988413 10.650198481227562
42 1555091 1862233 2895941778203 12.359975830864736
42 1587799 2469541 3921134730259 11.867068645985283
42 1606897 2190311 3519604174967 4.369784584911799
42 1616519 2706313 4374806384447 9.864463901581763
42 1669637 2606407 4351753564259 12.792519343116886
42 1721717 2384609 4105621853653 12.418223346942947
42 1729891 2042021 3532473749711 6.667844009831382
42 1736557 2509063 4357130916091 9.328747741848511
42 1737559 2358799 4098552431641 3.6348991970389672
42 1750013 2191363 3834913737719 10.539723293435513
42 1758433 2434841 4281504764153 11.533450459565074
42 1762217 2332663 4110658393871 11.02275312516836
42 1814843 2036623 3696150995189 12.036269442002771
42 1816189 1973197 3583698686233 13.694894929483192
42 1827181 2350723 4295196401863 9.169970683960942
42 1851557 2090173 3870074449361 11.75575636941513
42 1861807 1903961 3544807917527 8.39403020617297
42 1874599 2118113 3970612511687 8.772091663359715
42 1893371 2205319 4175487040349 6.838468939196514
42 1930177 2018671 3896392334767 8.104896180969467
42 1971481 2168851 4275848538331 6.973491539234112
42 1978201 2097643 4149559480243 7.538592896757556
43 1163609 4118057 4791808187713 21.37574060239488
43 1164749 3786011 4409752526239 15.847400012921414
43 1171117 3954961 4631722061437 12.025183788779
43 1185697 3938371 4669714679587 14.865039273248852
43 1196281 4029049 4819874766769 20.25536220943202
43 1197617 3680153 4407413795401 16.51128649342071
43 1220839 3914873 4779429638447 16.74024170690343
43 1282817 3572819 4583272951123 11.223747494894758
43 1366087 3969247 5422336726489 15.869275242038988
43 1390331 3878681 5392650433411 8.901044127315172
43 1390847 3377813 4698021077611 9.164284601376885
43 1427281 3847621 5491636348501 17.384358918660404
43 1501021 4132769 6203373057149 9.817290568522427
43 1504801 3287887 4947615645487 10.547539126188289
43 1506031 3159461 4758246209291 14.268880150002888
43 1510679 3623369 5473747457551 11.37346827445765
43 1535473 3504997 5381828258581 14.261171888101376
43 1550173 3587813 5561730841649 16.751249433188605
43 1588019 3901657 6195905447483 15.391028251230837
43 1598827 2759789 4412425167503 11.226033314121562
43 1607579 3323137 5342205255323 18.937164069093225
43 1614589 3897209 6292390782101 7.660850948366057
43 1652909 3915997 6472786685273 11.070626155332013
43 1667711 3163493 5275792074523 10.659964437626845
43 1670579 3720701 6215724955879 8.608441256759939
43 1671211 2992229 5000646019319 15.520624042266437
43 1695581 3648289 6185969510909 9.519373040707885
43 1701101 3386419 5760640747319 12.215230648572762
43 1706459 4136773 7059233516807 8.50443938194855
43 1732139 3337489 5780994858971 15.49983077805264
43 1741477 2707847 4715653270019 18.611856134055408
43 1763603 3074567 5422315584901 21.675503004649016
43 1771093 2626451 4651688980943 6.405426450986883
43 1774067 2498137 4431862413179 16.977339143184548
43 1780627 2741231 4881109931837 15.685132845647043
43 1787417 2948161 5269593090137 15.547248232150944
43 1816651 2647429 4809454540279 10.218294004543454
43 1869551 3686321 6891765111871 11.251354053210495
43 1895693 3048289 5778620119277 8.848882146230071
43 1904311 2521271 4801284099281 11.21386577742309
43 1908373 3253021 6207977444833 14.62112355076925
43 1923401 2569937 4943019395737 12.854046292552198
43 1937339 2616407 5068867320973 6.118342732617645
43 1943411 3385267 6578965125737 13.270943679059835
43 1952911 3112301 6078046858211 12.682672642160309
43 1954763 3130789 6119950498007 14.47333775515913
43 1955959 3541411 6926854718149 13.382615529602043
43 1973563 3081479 6081492939677 4.274300506302093
43 1981787 3103847 6151163634589 7.421980777851203
43 1995317 3513299 7010145220783 16.491818213683025
43 1997081 3678217 7345697284577 5.978430729911804
43 2026109 2971541 6020665963969 13.058103332211054
43 2051587 2999303 6153331043861 12.12797202631792
43 2053643 2931193 6019623986099 9.928621166738758
43 2058949 3978659 8191855969391 9.189950721274196
43 2063597 3123227 6445081867519 15.036485463153818
43 2064679 4018739 8297406019781 8.626681045882815
43 2097917 2513293 5272680110681 10.000765696026772
43 2136853 3581873 7653936065669 10.8377920589581
43 2137441 3511307 7505211545387 5.8159273478651885
43 2150657 3580127 7699625193439 9.20635769862948
43 2156719 3436981 7412602225339 11.220789532122513
43 2161919 3786847 8186856479393 19.024035570695514
43 2162351 2168549 4689164098699 17.175252776065218
43 2163043 3237539 7002936071177 12.71998276367912
43 2167073 3053291 6616704487243 8.871982738957428
43 2179367 2900647 6321574350449 12.75599180008066
43 2179909 2665891 5811399783919 12.719757691974246
43 2180083 2603299 5675407893817 8.884096678627968
43 2188811 2510803 5495673225233 12.747002447524082
43 2207357 3582989 7908935850073 11.874447567297048
43 2213677 3869683 8566228254391 10.107665082498668
43 2214713 2285981 5062791838453 16.929487578319407
43 2219209 2363171 5244370351739 12.101483983166197
43 2229299 2821319 6289563625381 14.461117937223577
43 2235049 3491087 7802750508263 17.66273797747935
43 2250581 3247781 7309394210761 9.47334000918203
43 2267533 3136781 7112754431273 9.106500949960967
43 2273311 2871013 6526705434043 12.44591820722361
43 2316679 3608477 8359682887883 10.711815802619327
43 2317079 3396677 7870368946483 13.557668324301652
43 2324957 2872729 6678971397653 3.250923273239566
43 2328829 2518067 5864147453543 21.12072087528765
43 2345477 3470947 8141026356719 8.90846688385815
43 2353709 2623979 6176082988111 10.064289677239131
43 2357483 3072467 7243288720561 16.365310193894988
43 2371679 3003191 7122605027689 9.302909327476314
43 2388163 3197419 7635957751297 7.15674830689295
43 2392307 3371257 8065081719899 10.59289211998311
43 2393561 2571461 6154948762621 10.754794632756447
43 2425769 2468729 5988566277601 6.812536154992861
43 2481107 3338441 8283029334187 14.832438034567948
43 2511791 2809309 7056397062419 15.121785009907024
43 2516929 3199117 8051950351693 19.0297222951212
43 2577439 2853853 7355632022467 12.15563851854361
43 2615219 2620573 6853372300487 19.39941092085783
43 2620301 3087869 8091146228569 6.321298719239185
43 2661137 3012809 8017497503833 17.111626160671467
43 2694689 3204307 8634610825523 2.9516891128025984
43 2717653 3100633 8426444574349 6.833545971215504
44 2109103 8136281 17160254665943 16.031667644835824
44 2110259 4655111 9823489883749 18.021310943585114
44 2126867 7059113 15013794488971 10.766700245284616
44 2142377 5810647 12448596487919 26.901694491355514
44 2148907 5437171 11683974822097 20.85324835331154
44 2162089 4836157 10456201851973 18.338098704926992
44 2162231 6527789 14114587737259 10.91383938870715
44 2170387 5986163 12992290355081 12.965478984664246
44 2177449 6307559 13734388036991 26.03240346110661
44 2179141 7242943 15783394051963 21.097479318105908
44 2188673 4858517 10633704977941 13.477284427307064
44 2231219 5412479 12076425981901 9.452915917279194
44 2234129 4784543 10689286268047 18.774160879733714
44 2267011 4191527 9502237815797 28.135107302675117
44 2278063 7548587 17196156746981 13.407508771278904
44 2281109 4868623 11105859742907 23.267142180136048
44 2281711 5654309 12901499042699 15.447661455071012
44 2282017 5002229 11415171615893 25.13807259283041
44 2293199 6516989 14944752657811 23.2854005741994
44 2323787 6463129 15018935149523 28.80877720608861
44 2339677 4840267 11324661373759 30.124271064160876
44 2341873 5193763 12163133338099 16.077729580673402
44 2349353 4677083 10988118977299 36.4556842499156
44 2350541 4269691 10036083752831 18.865584554980913
44 2354633 6024913 14186458971929 15.89318603777172
44 2357189 6643213 15659308608257 4.461930712960281
44 2360363 5735633 13538175914779 15.867937353513524
44 2374903 5531633 13137091806599 5.92650950873797
44 2403119 3946673 9484324873087 24.880739876063082
44 2420689 6224353 15067222839217 9.127858541565141
44 2428103 5031857 12217867077271 11.043250384226887
44 2473907 5718071 14145975873397 22.569291452741673
44 2475367 4023023 9958458374441 20.743051403285282
44 2485421 4174453 10375273149713 23.117934242926292
44 2494543 6903317 17220621099131 8.635340312609673
44 2509561 3808223 9556967920103 14.096753690217708
44 2549069 4928213 12562354983697 30.67571212197393
44 2555957 5016607 12822231777899 12.87207239779806
44 2559397 5352197 13698396945209 9.023957814473073
44 2565089 4348913 11155348898257 15.919722266063117
44 2570849 6596053 16957456258997 13.87808326628542
44 2576789 3439439 8862708581371 9.482066220254758
44 2590547 6599231 17095618069357 7.233561072077406
44 2624483 3755197 9855450688151 12.66468190556212
44 2634419 5857409 15430869560371 11.930174828884908
44 2642987 5112109 13511237629583 6.266404206206538
44 2645723 6326549 16738296199927 15.730422922134855
44 2648363 5406041 14317158960883 20.171978306364483
44 2655827 5764397 15309241191319 12.34811110362186
44 2682679 4976161 13349442615319 26.709128372219713
44 2685649 4641251 12464771106899 22.38115489880055
44 2687141 4949683 13300496126303 15.521347956277994
44 2712553 4782443 12972630106979 25.814181267343027
44 2749007 4099717 11270150731019 13.225341700410027
44 2766193 3868987 10702364756491 5.571621143067978
44 2780399 5061827 14073898728973 7.3129921417491675
44 2790089 5924327 16529399595103 8.972251849968437
44 2809507 4217341 11848649060887 14.77170285120341
44 2811959 3568241 10033747394119 18.902629622751324
44 2822311 5899507 16650243500677 9.904475970228809
44 2832589 4076587 11547295493743 12.870464254395925
44 2853079 4502609 12846299183111 17.149182382453102
44 2854043 3597241 10266680495363 8.834444883612237
44 2855063 5376323 15349740873349 9.58441667184055
44 2914447 5609663 16349065501361 13.292091411040623
44 2919353 4139599 12084950759447 4.814260166599838
44 2950943 5740103 16938716767129 4.128843963497218
44 2962039 3972329 11766193418831 21.490462784427876
44 2969003 3587249 10650553042747 9.655606230249962
44 2983441 3359639 10023284737799 9.187853673741728
44 2991199 4411577 13195904710823 13.166124811794129
44 3000797 5811307 17438552611679 4.763997054047293
44 3002677 5173211 15533481685847 25.83155402698812
44 3005267 3662831 11007785130877 19.60681600572277
44 3007811 4512043 13571372567873 16.39952828649049
44 3011209 4010857 12077528696113 19.299385415368203
44 3023729 5665571 17131151334259 10.557505918237744
44 3044033 3352841 10206158647753 15.279108518146726
44 3064363 5197513 15927066529219 16.70817784238963
44 3096983 5226367 16185969750761 27.738166420755338
44 3099461 4715467 14615406063287 13.807616190166042
44 3198667 4068343 13013274498781 8.759342859068347
44 3234857 5083123 16443176018411 21.63430049664625
44 3267623 3620819 11831471443237 17.766738245623657
44 3276989 3913171 12823418322119 9.762879415953595
44 3282341 5191651 17040768934991 10.623002253167176
44 3312151 4540687 15039440987737 18.346059199740523
44 3318221 4426777 14689024403717 9.010993229045594
44 3393791 5029991 17070738185881 7.612572339613702
44 3411943 4472107 15258574173901 8.767183722702145
44 3441811 4958381 17065810267991 10.086014546052063
44 3585917 4852919 17402164741723 13.621011249829849
44 3646187 4788457 17459609663459 12.609380043086443
44 3682643 3753367 13822310708981 11.625279157903714
44 3709681 4093253 15184662882293 7.773807406875803
44 3723739 4724221 17591765982319 10.816374306032897
44 3741407 3809599 14253260365793 12.189844476931837
44 3800887 3926759 14925167235233 22.019415077722865
44 3859099 4011649 15481350644251 6.232048356689373
44 4032683 4106057 16558426260931 10.309357526682282
45 2466119 8088499 19947201065381 19.022785664822827
45 2538127 7591531 19268269802437 8.412059854412023
45 2681197 7334189 19664405544233 16.411968999511995
45 2724599 7618153 20756412045647 24.603463557749254
